200,5.16905
201,5.2595
202,5.34902
203,5.43764
204,5.52539
205,5.61233
206,5.34743
207,5.08481
208,4.8243
209,4.56574
210,4.30899
211,4.05387
212,3.80024
213,3.54795
214,3.29684
215,3.04677
216,2.79758
217,2.54912
218,2.30125
219,2.05382
220,1.80666
221,1.55964
222,1.31259
223,1.06535
224,0.817769
225,0.569679
226,0.320913
227,0.0712989
228,-0.17934
229,-0.431185
230,-0.684426
231,-0.939256
232,-1.19588
233,-1.4545
234,-1.71535
235,-1.97865
236,-2.24465
237,-2.51359
238,-2.78575
239,-3.0614
240,-3.34085
241,-3.62441
242,-3.91242
243,-4.20523
244,-4.50323
245,-4.80683
246,-5.11646
247,-4.58222
248,-4.04087
249,-3.49169
250,-2.93394
251,-2.36681
252,-1.78942
253,-1.20082
254,-0.599979
255,0.0142325
256,0.643047
257,1.28782
258,1.95002
259,2.63131
260,3.33347
261,4.05853
262,4.8087
263,5.58647
264,6.39463
265,7.23628
266,8.11494
267,9.03458
268,9.99968
269,11.0153
270,12.0874
271,13.2225
272,14.4283
273,15.7136
274,17.0887
275,18.5653
276,20.1571
277,21.8802
278,23.7532
279,25.7979
280,28.0396
281,30.5076
282,33.2357
283,36.2622
284,39.6296
285,43.3834
286,47.5695
287,52.2296
288,48.3445
289,44.9136
290,41.8779
291,39.1833
292,36.7821
293,34.633
294,32.7006
295,30.9551
296,29.3712
297,27.9276
298,26.6061
299,25.3915
300,24.2707
301,23.2326
302,22.2677
303,21.3677
304,20.5257
305,19.7355
306,18.9917
307,18.2898
308,17.6255
309,16.9954
310,16.3962
311,15.8251
312,15.2797
313,14.7577
314,14.2572
315,13.7763
316,13.3134
317,12.867
318,12.436
319,12.019
320,11.615
321,11.2231
322,10.8422
323,10.4716
324,10.1106
325,9.75842
326,9.41441
327,9.07801
328,8.74866
329,8.28529
330,7.8369
331,7.40229
332,6.98034
333,6.57003
334,6.17041
335,5.78062
336,5.39987
337,5.0274
338,4.66255
339,4.30465
340,3.95312
341,3.60738
342,3.26692
343,2.93122
344,2.59982
345,2.27227
346,1.94814
347,1.62701
348,1.3085
349,0.992222
350,0.677809
351,0.364905
352,0.0531608
353,-0.257765
354,-0.568208
355,-0.878499
356,-1.18897
357,-1.49994
358,-1.81175
359,-2.12471
360,-2.43917
361,-2.75545
362,-3.07391
363,-3.39487
364,-3.71871
365,-4.04579
366,-4.37647
367,-4.71116
368,-5.05026
369,-5.39419
370,-5.3352
371,-5.27414
372,-5.21096
373,-5.14564
374,-5.07814
375,-5.00842
376,-4.93643
377,-4.86215
378,-4.78551
379,-4.70648
380,-4.62501
381,-4.54105
382,-4.45453
383,-4.36542
384,-4.27365
385,-4.17916
386,-4.08189
387,-3.98177
388,-3.87873
389,-3.77271
390,-3.66362
391,-3.55139
392,-3.43594
393,-3.31718
394,-3.19503
395,-3.06938
396,-2.94015
397,-2.80723
398,-2.67052
399,-2.5299
400,-2.38526
401,-2.23647
402,-2.08342
403,-1.92597
404,-1.76397
405,-1.59729
406,-1.42576
407,-1.24924
408,-1.06756
409,-0.880527
410,-0.687973
411,-1.232
412,-1.75212
413,-2.25044
414,-2.72883
415,-3.189
416,-3.63248
417,-4.06068
418,-4.47487
419,-4.8762
420,-5.26575
421,-5.64449
422,-6.01334
423,-6.37312
424,-6.72462
425,-7.06856
426,-7.40561
427,-7.73643
428,-8.0616
429,-8.38169
430,-8.69725
431,-9.0088
432,-9.31682
433,-9.6218
434,-9.9242
435,-10.2245
436,-10.523
437,-10.8204
438,-11.1169
439,-11.413
440,-11.7091
441,-12.0057
442,-12.3032
443,-12.6021
444,-12.9027
445,-13.2056
446,-13.5113
447,-13.8202
448,-14.1329
449,-14.45
450,-14.772
451,-15.0995
452,-14.877
453,-14.6563
454,-14.437
455,-14.2191
456,-14.0022
457,-13.7862
458,-13.5708
459,-13.3559
460,-13.1411
461,-12.9262
462,-12.711
463,-12.4952
464,-12.2784
465,-12.0604
466,-11.8408
467,-11.6192
468,-11.3952
469,-11.1682
470,-10.9379
471,-10.7036
472,-10.4647
473,-10.2204
474,-9.96983
475,-9.71205
476,-9.4459
477,-9.17005
478,-8.88292
479,-8.58261
480,-8.26686
481,-7.93291
482,-7.57738
483,-7.19604
484,-6.78357
485,-6.33314
486,-5.83589
487,-5.28001
488,-4.64949
489,-3.92202
490,-3.06561
491,-2.03265
492,-0.749235
493,-0.267602
494,-9.60317
495,-14.0301
496,-18.4571
497,-22.8841
498,-27.3111
499,-31.738
500,-36.165
