200,5.17603
201,5.27448
202,5.36766
203,5.45524
204,5.5369
205,5.61233
206,5.53829
207,5.46032
208,5.37799
209,5.29089
210,5.19859
211,5.10068
212,4.99674
213,4.88635
214,4.7691
215,4.64455
216,4.5123
217,4.37192
218,4.223
219,4.06511
220,3.89784
221,3.72078
222,3.53349
223,3.33556
224,3.12658
225,2.90611
226,2.67376
227,2.42909
228,2.17168
229,1.90113
230,1.617
231,1.31889
232,1.00636
233,0.679009
234,0.33641
235,-0.0218538
236,-0.396202
237,-0.787053
238,-1.19483
239,-1.61994
240,-2.06281
241,-2.52386
242,-3.00351
243,-3.50218
244,-4.02028
245,-4.55823
246,-5.11646
247,-4.47065
248,-3.67593
249,-2.74085
250,-1.67398
251,-0.483882
252,0.820894
253,2.23179
254,3.74023
255,5.33768
256,7.01557
257,8.76533
258,10.5784
259,12.4463
260,14.3603
261,16.312
262,18.2928
263,20.2941
264,22.3074
265,24.324
266,26.3356
267,28.3334
268,30.3089
269,32.2536
270,34.159
271,36.0164
272,37.8172
273,39.553
274,41.2152
275,42.7952
276,44.2845
277,45.6745
278,46.9566
279,48.1223
280,49.163
281,50.0701
282,50.8352
283,51.4496
284,51.9049
285,52.1923
286,52.3034
287,52.2296
288,52.2975
289,52.1701
290,51.8581
291,51.3721
292,50.7229
293,49.9212
294,48.9776
295,47.9027
296,46.7074
297,45.4022
298,43.9979
299,42.5051
300,40.9346
301,39.2969
302,37.6028
303,35.863
304,34.0881
305,32.2889
306,30.4759
307,28.66
308,26.8517
309,25.0618
310,23.3009
311,21.5797
312,19.909
313,18.2993
314,16.7614
315,15.306
316,13.9437
317,12.6852
318,11.5412
319,10.5223
320,9.63939
321,8.90297
322,8.32379
323,7.91251
324,7.67983
325,7.63642
326,7.79297
327,8.16015
328,8.74866
329,8.05222
330,7.36862
331,6.69821
332,6.04136
333,5.39843
334,4.7698
335,4.15581
336,3.55685
337,2.97328
338,2.40545
339,1.85374
340,1.3185
341,0.800115
342,0.298936
343,-0.184668
344,-0.650333
345,-1.09769
346,-1.52639
347,-1.93604
348,-2.3263
349,-2.6968
350,-3.04716
351,-3.37703
352,-3.68604
353,-3.97383
354,-4.24003
355,-4.48428
356,-4.7062
357,-4.90545
358,-5.08164
359,-5.23442
360,-5.36342
361,-5.46828
362,-5.54863
363,-5.60411
364,-5.63435
365,-5.63898
366,-5.61765
367,-5.56998
368,-5.49562
369,-5.39419
370,-5.49828
371,-5.58093
372,-5.64293
373,-5.68511
374,-5.70827
375,-5.71322
376,-5.70076
377,-5.6717
378,-5.62686
379,-5.56703
380,-5.49302
381,-5.40565
382,-5.30572
383,-5.19404
384,-5.07142
385,-4.93866
386,-4.79657
387,-4.64596
388,-4.48763
389,-4.3224
390,-4.15108
391,-3.97446
392,-3.79336
393,-3.60859
394,-3.42095
395,-3.23126
396,-3.04031
397,-2.84892
398,-2.65789
399,-2.46803
400,-2.28016
401,-2.09507
402,-1.91357
403,-1.73648
404,-1.5646
405,-1.39874
406,-1.2397
407,-1.0883
408,-0.94534
409,-0.811628
410,-0.687973
411,-0.825946
412,-1.00176
413,-1.21332
414,-1.45854
415,-1.73534
416,-2.04161
417,-2.37528
418,-2.73425
419,-3.11643
420,-3.51973
421,-3.94207
422,-4.38136
423,-4.8355
424,-5.3024
425,-5.77998
426,-6.26615
427,-6.75882
428,-7.25589
429,-7.75528
430,-8.2549
431,-8.75266
432,-9.24648
433,-9.73425
434,-10.2139
435,-10.6833
436,-11.1404
437,-11.5832
438,-12.0094
439,-12.4171
440,-12.804
441,-13.1683
442,-13.5077
443,-13.8201
444,-14.1036
445,-14.3559
446,-14.575
447,-14.7589
448,-14.9053
449,-15.0123
450,-15.0777
451,-15.0995
452,-15.1235
453,-15.1909
454,-15.2969
455,-15.4367
456,-15.6056
457,-15.7987
458,-16.0113
459,-16.2387
460,-16.476
461,-16.7184
462,-16.9613
463,-17.1998
464,-17.4291
465,-17.6445
466,-17.8412
467,-18.0144
468,-18.1594
469,-18.2714
470,-18.3455
471,-18.3771
472,-18.3613
473,-18.2934
474,-18.1686
475,-17.9821
476,-17.7292
477,-17.4051
478,-17.0049
479,-16.524
480,-15.9575
481,-15.3008
482,-14.5489
483,-13.6971
484,-12.7407
485,-11.6749
486,-10.4949
487,-9.19588
488,-7.77314
489,-6.22188
490,-4.53733
491,-2.7147
492,-0.749235
493,-3.05863
494,-5.88857
495,-9.20716
496,-12.9825
497,-17.1827
498,-21.7759
499,-26.7301
500,-32.0135
